1465565699,226.8780,227.4000,225.7200,227.3900,447500
1465565943,226.3100,226.8800,225.5000,226.6601,176500
1465566241,226.4600,226.6800,225.2650,226.3000,138200
1465566545,226.5816,227.3000,226.0692,226.4200,106200
1465566843,227.1550,227.2000,225.8800,226.4700,92100
1465567145,227.3600,227.9300,226.8200,227.2400,94700
1465567496,226.4000,227.9700,226.3300,227.3200,107300
1465567740,225.2000,226.4100,225.0400,226.3300,139100
1465568041,225.3600,225.4500,224.5700,225.1600,152300
1465568341,224.8100,225.4400,224.5600,225.3800,66800
1465568641,224.6000,224.8800,224.2400,224.7500,89100
1465568940,224.0308,224.7900,223.8400,224.5600,122100
1465569240,224.3600,224.6500,223.8490,223.9605,70900
1465569544,224.1600,224.5300,224.1000,224.3950,65500
1465569843,223.1600,224.1799,223.1200,224.0900,111300
1465570140,222.5500,223.1500,222.3000,223.1500,142600
1465570442,222.0900,222.9000,222.0900,222.4950,101200
1465570799,222.7200,222.7900,222.0200,222.1300,107100
1465571097,222.2700,222.7800,221.7900,222.7200,93100
1465571399,222.0620,222.6199,221.9000,222.3199,72500
1465571699,222.1750,222.2500,221.3400,222.1050,147400
1465571999,223.0400,223.0400,222.0000,222.1800,116600
1465572295,222.4500,223.0400,222.3900,222.9600,61700
1465572599,222.2000,222.7700,222.1300,222.5820,55900
1465572840,222.2100,222.4900,222.0801,222.2000,51200
1465573140,222.2000,222.6500,222.0800,222.1500,64300
1465573440,222.0500,222.3000,221.6900,222.0800,84500
1465573740,222.7600,222.8500,221.9000,222.2000,74200
1465574045,222.1782,222.7900,222.1190,222.7400,29000
1465574347,222.5200,222.6700,222.1700,222.1700,28500
1465574643,223.0900,223.2800,222.5500,222.5500,78200
1465574999,222.7200,223.0000,222.1999,223.0000,64900
1465575297,222.3699,222.7500,222.0000,222.7300,36900
1465575543,222.1100,222.6600,222.1100,222.3500,22700
1465575848,222.3600,222.8000,222.1000,222.1000,41800
1465576150,222.6370,222.6800,222.2500,222.3400,18500
1465576442,222.5000,223.0400,222.3500,222.6600,69400
1465576744,222.4870,222.7200,222.3220,222.4743,25800
1465577083,222.5041,222.7300,222.3000,222.4950,28700
1465577341,222.3000,222.7300,222.3000,222.5033,14800
1465577647,222.1200,222.3500,221.6900,222.3101,65700
1465577999,221.9364,222.1524,221.7700,222.1300,29400
1465578257,221.7500,222.0763,221.7500,221.9588,30300
1465578545,221.2001,221.7500,221.1600,221.7500,51100
1465578846,221.0400,221.4200,221.0100,221.2599,42800
1465579144,221.4682,221.6100,220.8100,221.0650,52000
1465579453,221.1032,221.4300,220.8500,221.4200,41400
1465579742,220.6300,221.1000,220.5600,221.0000,43700
1465580047,220.1300,220.7400,220.0100,220.5700,74800
1465580341,220.0000,220.1100,219.7010,220.0200,120300
1465580656,219.9500,220.3000,219.9300,220.0360,54400
1465580944,219.5650,219.9300,219.3000,219.9200,80900
1465581240,219.0000,219.6899,218.9400,219.6400,78700
1465581540,219.4800,219.6400,218.9700,218.9700,43100
1465581842,219.7575,219.8300,219.3100,219.3800,50100
1465582142,219.2000,219.7125,218.4217,219.7050,147000
1465582499,219.4400,219.8000,219.1519,219.3299,54900
1465582740,219.3599,219.8299,219.1500,219.4400,32400
1465583040,219.7625,219.8500,219.1700,219.1700,27100
1465583348,219.5300,219.8050,219.5300,219.7900,29700
1465583644,219.9700,220.0500,219.4600,219.5300,59900
1465583941,220.3650,220.5000,219.9400,219.9400,49900
1465584241,220.2100,220.6650,220.1800,220.4188,35100
1465584553,220.3800,220.4900,219.8510,220.2100,42800
1465584844,220.2100,220.3900,219.7800,220.3000,27300
1465585155,220.0000,220.3700,219.8833,220.3000,19600
1465585455,219.7900,219.9700,219.6700,219.9101,21100
1465585743,219.8000,219.9200,219.6200,219.7400,24200
1465586045,219.7300,219.9200,219.6300,219.8900,36400
1465586340,220.0125,220.1500,219.7400,219.7800,26000
1465586645,219.8100,220.0500,219.7400,220.0200,26800
1465586941,220.0097,220.0130,219.7000,219.9099,47400
1465587245,220.0700,220.3462,219.9200,220.0300,66500
1465587543,219.9000,220.1900,219.6600,220.1200,33800
1465587899,219.7008,219.9299,219.6500,219.9299,55600
1465588141,219.7000,219.8950,219.6600,219.7200,74400
1465588443,218.6300,219.7200,218.5611,219.6600,226100
1465588799,218.8000,219.0000,218.4400,218.6300,251700
1465588800,218.8000,218.8000,218.8000,218.8000,100
1465824842,221.2799,221.8200,219.5000,220.5900,0
1465825140,222.6875,223.4600,220.9401,221.1372,221300
1465825440,223.4112,224.1800,222.4000,223.0460,163700
1465825799,224.8950,224.9900,223.2400,223.4300,169000
1465826097,224.5750,225.1000,224.0900,224.8486,195900
1465826399,223.9900,224.5800,223.5600,224.5500,89600
1465826640,224.9800,225.7700,223.8201,223.8900,125900
1465826944,224.7600,225.4500,224.7400,225.0000,59200
1465827298,224.2000,224.9700,224.1100,224.7000,57800
1465827543,224.3200,224.7900,224.1100,224.1900,43400
1465827851,224.0350,224.4750,223.5600,224.2100,56900
1465828142,223.9800,224.4000,223.7000,224.0000,33200
1465828440,224.9300,225.2000,224.0300,224.0300,66300
1465828787,224.5300,225.1630,224.5300,224.9900,33400
1465829040,224.8100,224.8200,224.4000,224.5000,34400
1465829398,224.6600,225.1699,224.4500,224.8900,36300
1465829643,224.3100,224.8200,224.1800,224.6190,52400
1465829940,223.9900,224.5600,223.7400,224.4000,45100
1465830242,223.9014,224.2380,223.4100,223.9500,47200
1465830547,223.5000,223.9800,223.3300,223.9800,23400
1465830840,222.9100,223.7400,222.7900,223.5200,51700
1465831143,222.9055,223.0799,222.5800,222.8474,47000
1465831441,223.2600,223.3400,222.7000,222.8600,44200
1465831799,223.7400,223.7500,223.1201,223.2800,39300
1465832042,223.2300,224.0000,223.2300,223.6524,26500
1465832393,223.0200,223.4900,222.9800,223.2100,25100
1465832646,223.1300,223.2600,222.9301,223.0000,18200
1465832955,223.2000,223.3200,222.9900,223.2056,26400
1465833251,222.5600,223.1754,222.4501,223.1754,35100
1465833543,222.4771,222.7448,222.3500,222.5477,36600
1465833848,221.6900,222.5200,221.6900,222.4300,103800
1465834146,221.1100,221.8500,221.1000,221.7800,204500
1465834440,221.2500,221.4786,220.9600,221.0700,35400
1465834740,220.6600,221.4900,220.6200,221.2900,49900
1465835043,220.2780,220.7500,220.2200,220.6700,66800
1465835341,219.9300,220.3900,219.3700,220.3100,78400
1465835641,220.0499,220.2399,219.6700,219.9450,27800
1465835943,220.4445,220.5500,220.0600,220.0600,24600
1465836242,220.6100,220.8000,220.2800,220.4900,46000
1465836597,220.0590,220.7100,219.9500,220.6200,33900
1465836847,220.0200,220.3200,219.9150,219.9150,16900
1465837152,219.9100,220.3100,219.9100,220.0799,15400
1465837441,219.3900,220.1699,219.2601,219.9200,50700
1465837744,219.6900,219.7300,219.1501,219.3800,37900
1465838047,219.7300,220.0000,219.5400,219.6000,23400
1465838342,219.4499,219.7500,219.2800,219.6500,13100
1465838642,219.5800,219.9061,219.3850,219.4500,12900
1465838948,219.7965,219.9299,219.3300,219.3400,17700
1465839240,220.2300,220.2300,219.5670,219.7050,33800
1465839553,219.5100,220.1990,219.3500,220.1000,24100
1465839840,219.9100,219.9300,219.2300,219.4400,33500
1465840149,219.5000,219.8600,219.5000,219.8600,8500
1465840440,219.1631,219.5300,219.0500,219.5000,22900
1465840740,219.4730,219.6000,219.0701,219.2800,39600
1465841044,219.5800,219.8699,219.4733,219.5800,31900
1465841346,219.7100,219.8500,219.5100,219.5800,20200
1465841641,219.9100,219.9699,219.6301,219.6800,13600
1465841945,219.8700,220.1000,219.7000,219.9000,46500
1465842289,219.7267,219.9575,219.4800,219.8800,21800
1465842540,219.3700,219.8000,219.2700,219.8000,33300
1465842894,219.3600,219.6700,219.2650,219.4100,13300
1465843140,219.3000,219.7400,219.2500,219.4300,26700
1465843453,219.6100,219.7100,219.2400,219.2840,20000
1465843742,219.1400,219.6787,219.1000,219.6787,24400
1465844050,218.8965,219.2100,218.6600,219.2000,61600
1465844340,218.5900,218.8800,218.5000,218.8400,35300
1465844687,218.8800,219.1400,218.5000,218.5700,30000
1465844947,218.6175,219.0100,218.3642,218.8600,35100
1465845248,218.3380,218.8300,218.2600,218.6500,33100
1465845540,218.6400,218.6600,218.2500,218.3580,28700
1465845899,218.6900,218.8989,218.6272,218.6499,29900
1465846141,218.6100,218.8978,218.4200,218.6928,28400
1465846498,218.5750,218.7500,218.4500,218.5200,21900
